make,model,price,fuel,year,kms,power,doors,shift,color,province,model_id,id
HYUNDAI,Matrix,3300,Gasolina,2005,99000,103,5,Manual,Gris,Cataluña,334,18286
HYUNDAI,Matrix,800,Diesel,2004,274000,82,5,Manual,Azul,Pais Vasco,334,18287
HYUNDAI,Matrix,1800,Diesel,2004,156000,98,5,Manual,Verde,Andalucia,334,18288
HYUNDAI,Matrix,1000,Diesel,2004,374000,127,5,Manual,Azul,Pais Vasco,334,18289
HYUNDAI,Matrix,2490,Gasolina,2003,114000,103,5,Manual,Azul,Madrid,334,18290
HYUNDAI,Matrix,999,Diesel,2002,219000,122,5,Manual,Verde,Madrid,334,18291
HYUNDAI,Santa Fe,42490,Diesel,2020,12000,200,5,Automatico,Gris,Madrid,335,18292
HYUNDAI,Santa Fe,44590,Diesel,2020,6400,200,5,Automatico,Blanco,Valencia,335,18293
HYUNDAI,Santa Fe,44900,Diesel,2019,11311,200,5,Automatico,Blanco,Valencia,335,18294
HYUNDAI,Santa Fe,34900,Diesel,2019,2700,200,5,Automatico,Blanco,Cataluña,335,18295
HYUNDAI,Santa Fe,25990,Diesel,2018,35000,200,5,Automatico,Rojo,Canarias,335,18296
HYUNDAI,Santa Fe,23999,Diesel,2018,21206,200,5,Manual,Azul,Cataluña,335,18297
HYUNDAI,Santa Fe,25990,Diesel,2018,35000,200,5,Automatico,Rojo,Canarias,335,18298
HYUNDAI,Santa Fe,20900,Diesel,2018,159981,200,5,Manual,Blanco,Castilla La Mancha,335,18299
HYUNDAI,Santa Fe,37990,Diesel,2018,13236,200,5,Automatico,Rojo,Madrid,335,18300
HYUNDAI,Santa Fe,26000,Diesel,2018,50000,200,5,Automatico,Gris,Madrid,335,18301
HYUNDAI,Santa Fe,23490,Diesel,2017,55262,150,5,Manual,Azul,Madrid,335,18302
HYUNDAI,Santa Fe,23490,Diesel,2017,55262,150,5,Manual,Azul,Andalucia,335,18303
HYUNDAI,Santa Fe,17500,Diesel,2017,150000,150,5,Manual,Gris,Madrid,335,18304
HYUNDAI,Santa Fe,25600,Diesel,2016,65000,200,5,Automatico,Gris,Pais Vasco,335,18305
HYUNDAI,Santa Fe,19250,Diesel,2016,92660,200,5,Manual,Blanco,Valencia,335,18306
HYUNDAI,Santa Fe,22900,Diesel,2016,25456,197,5,Manual,Negro,Andalucia,335,18307
HYUNDAI,Santa Fe,22490,Diesel,2016,79000,200,5,Automatico,Azul,Madrid,335,18308
HYUNDAI,Santa Fe,22000,Diesel,2016,92000,200,5,Manual,Blanco,Valencia,335,18309
HYUNDAI,Santa Fe,22500,Diesel,2016,54000,200,5,Automatico,Gris,Madrid,335,18310
HYUNDAI,Santa Fe,20900,Diesel,2016,65805,150,5,Manual,Blanco,Cataluña,335,18311
HYUNDAI,Santa Fe,22900,Diesel,2016,25456,197,5,Manual,Negro,Navarra,335,18312
HYUNDAI,Santa Fe,18000,Diesel,2015,148000,197,5,Automatico,Gris,Cataluña,335,18313
HYUNDAI,Santa Fe,19290,Diesel,2015,107000,197,5,Automatico,Gris,Madrid,335,18314
HYUNDAI,Santa Fe,19290,Diesel,2015,107000,197,5,Automatico,Gris,Pais Vasco,335,18315
HYUNDAI,Santa Fe,18000,Diesel,2015,58700,150,5,Manual,Gris,Pais Vasco,335,18316
HYUNDAI,Santa Fe,19900,Diesel,2015,99500,200,5,Automatico,Marron,Pais Vasco,335,18317
HYUNDAI,Santa Fe,8600,Diesel,2013,90000,134,5,Manual,Negro,Valencia,335,18318
HYUNDAI,Santa Fe,6600,Diesel,2010,177000,155,5,Manual,Negro,Andalucia,335,18319
HYUNDAI,Santa Fe,5499,Diesel,2008,159999,155,5,Manual,Blanco,Cataluña,335,18320
HYUNDAI,Santa Fe,4999,Diesel,2008,220000,155,5,Manual,Negro,Madrid,335,18321
HYUNDAI,Santa Fe,7300,Diesel,2008,210000,155,5,Automatico,Negro,Cataluña,335,18322
HYUNDAI,Santa Fe,7990,Gasolina,2008,60344,189,5,Automatico,Violeta,Cataluña,335,18323
HYUNDAI,Santa Fe,5000,Diesel,2008,276000,132,5,Manual,Negro,Castilla La Mancha,335,18324
HYUNDAI,Santa Fe,4700,Diesel,2007,280000,155,5,Automatico,Gris,Cataluña,335,18325
HYUNDAI,Santa Fe,5800,Diesel,2007,170000,155,5,Automatico,Azul,Madrid,335,18326
HYUNDAI,Santa Fe,6500,Diesel,2007,190000,122,5,Manual,Azul,Andalucia,335,18327
HYUNDAI,Santa Fe,5500,Diesel,2007,248000,155,5,Automatico,Gris,Aragon,335,18328
HYUNDAI,Santa Fe,9500,Diesel,2007,125000,133,5,Manual,Negro,Extremadura,335,18329
HYUNDAI,Santa Fe,5890,Diesel,2006,165000,155,5,Manual,Gris,Cataluña,335,18330
HYUNDAI,Santa Fe,5900,Diesel,2006,170000,150,5,Manual,Gris,Madrid,335,18331
HYUNDAI,Santa Fe,4650,Diesel,2006,196428,125,5,Manual,Negro,Valencia,335,18332
HYUNDAI,Santa Fe,8990,Diesel,2006,217467,155,5,Automatico,Negro,Cataluña,335,18333
HYUNDAI,Santa Fe,5999,Diesel,2006,157000,155,5,Automatico,Azul,Madrid,335,18334
HYUNDAI,Santa Fe,7000,Diesel,2006,180000,150,5,Automatico,Negro,Valencia,335,18335
HYUNDAI,Santa Fe,5100,Diesel,2006,280000,125,5,Automatico,Gris,Valencia,335,18336
HYUNDAI,Santa Fe,7200,Diesel,2006,166229,155,5,Manual,Gris,Extremadura,335,18337
HYUNDAI,Santa Fe,5900,Diesel,2005,90000,87,5,Manual,Blanco,Galicia,335,18338
HYUNDAI,Santa Fe,3750,Diesel,2005,240000,100,5,Manual,Gris,Andalucia,335,18339
HYUNDAI,Santa Fe,4500,Diesel,2004,230000,125,5,Manual,Azul,Galicia,335,18340
HYUNDAI,Santa Fe,3800,Diesel,2004,206000,112,5,Manual,Negro,Valencia,335,18341
HYUNDAI,Santa Fe,3990,Diesel,2003,261000,90,5,Manual,Negro,Madrid,335,18342
HYUNDAI,Santa Fe,4200,Diesel,2002,277002,119,5,Manual,Negro,Extremadura,335,18343
HYUNDAI,Santa Fe,1700,Diesel,2002,231,101,5,Manual,Azul,Madrid,335,18344
HYUNDAI,Santa Fe,2400,Diesel,2002,269100,93,5,Manual,Amarillo,Valencia,335,18345
HYUNDAI,Santa Fe,5900,Diesel,2002,170000,112,5,Manual,Gris,Castilla y Leon,335,18346
HYUNDAI,Santa Fe,4900,Gasolina,2001,99000,172,5,Automatico,Azul,Castilla y Leon,335,18347
HYUNDAI,Sonata,6995,Diesel,2008,46500,128,4,Manual,Negro,Cantabria,336,18348
HYUNDAI,Sonata,2700,Diesel,2007,197634,140,4,Manual,Negro,Valencia,336,18349
HYUNDAI,Sonata,5000,Diesel,2007,173000,116,5,Manual,Gris,Galicia,336,18350
HYUNDAI,Sonata,3500,Diesel,2007,271000,140,4,Manual,Gris,Madrid,336,18351
HYUNDAI,Sonata,3000,Diesel,2007,240000,140,4,Manual,Negro,Valencia,336,18352
HYUNDAI,Sonata,3990,Gasolina,2006,241000,235,4,Automatico,Granate,Madrid,336,18353
HYUNDAI,Sonata,2800,Gasolina,2006,175000,118,5,Manual,Azul,Andalucia,336,18354
HYUNDAI,Sonata,5300,Diesel,2006,99000,140,4,Automatico,Negro,Navarra,336,18355
HYUNDAI,Sonata,4200,Diesel,2006,220000,119,5,Manual,Negro,Islas Baleares,336,18356
HYUNDAI,Sonata,4200,Diesel,2006,270000,126,5,Manual,Beige,Madrid,336,18357
HYUNDAI,Sonata,800,Gasolina,1999,144732,136,4,Manual,Beige,Cataluña,336,18358
HYUNDAI,Terracan,5000,Diesel,2005,247000,116,5,Manual,Gris,Andalucia,338,18359
HYUNDAI,Terracan,1400,Diesel,2005,225000,163,5,Manual,Azul,Andalucia,338,18360
HYUNDAI,Terracan,6300,Diesel,2004,154000,99,5,Manual,Beige,Andalucia,338,18361
HYUNDAI,Terracan,8000,Diesel,2004,200000,150,5,Manual,Gris,Canarias,338,18362
HYUNDAI,Terracan,4750,Diesel,2002,202500,150,5,Manual,Gris,Andalucia,338,18363
HYUNDAI,Terracan,3995,Diesel,2002,231000,116,5,Manual,Gris,Castilla La Mancha,338,18364
HYUNDAI,Trajet,3700,Diesel,2006,170000,122,5,Manual,Blanco,Valencia,339,18365
HYUNDAI,Trajet,3500,Diesel,2006,170000,122,5,Manual,Azul,Valencia,339,18366
HYUNDAI,Trajet,3300,Diesel,2005,118000,112,5,Manual,Beige,Ceuta,339,18367
HYUNDAI,Trajet,2400,Diesel,2005,182000,112,5,Manual,Gris,Valencia,339,18368
HYUNDAI,Trajet,3000,Diesel,2005,185692,124,5,Manual,Amarillo,Andalucia,339,18369
HYUNDAI,Trajet,1600,Diesel,2003,273907,117,5,Manual,Azul,Extremadura,339,18370
HYUNDAI,Trajet,1600,Diesel,2002,335284,108,5,Manual,Gris,Cantabria,339,18371
HYUNDAI,Trajet,3000,Diesel,2001,138000,112,5,Manual,Azul,Andalucia,339,18372
HYUNDAI,TUCSON,31300,Gasolina,2021,0,230,5,Automatico,Rojo,Castilla y Leon,337,18373
HYUNDAI,TUCSON,25750,Diesel,2020,18,116,5,Manual,Negro,Valencia,337,18374
HYUNDAI,TUCSON,28490,Gasolina,2020,5,150,5,Manual,Rojo,Castilla y Leon,337,18375
HYUNDAI,TUCSON,15950,Gasolina,2020,24000,132,5,Manual,Blanco,Madrid,337,18376
HYUNDAI,TUCSON,25500,Hibrido,2020,1000,116,5,Manual,Blanco,Cataluña,337,18377
HYUNDAI,TUCSON,40300,Hibrido,2020,12,185,5,Automatico,Blanco,Valencia,337,18378
HYUNDAI,TUCSON,20900,Gasolina,2020,26910,132,5,Manual,Blanco,Murcia,337,18379
HYUNDAI,TUCSON,25500,Gasolina,2020,10,132,5,Manual,Gris,Aragon,337,18380
HYUNDAI,TUCSON,27100,Hibrido,2020,12,116,5,Manual,Rojo,Valencia,337,18381
HYUNDAI,TUCSON,30500,Hibrido,2020,3900,136,5,Manual,Blanco,Aragon,337,18382
HYUNDAI,TUCSON,27650,Diesel,2020,0,116,5,Manual,Beige,Cataluña,337,18383
HYUNDAI,TUCSON,19299,Gasolina,2020,24445,132,5,Manual,Blanco,Andalucia,337,18384
HYUNDAI,TUCSON,29900,Hibrido,2020,10,136,5,Automatico,Rojo,Castilla y Leon,337,18385
HYUNDAI,TUCSON,26650,Diesel,2020,15,115,5,Manual,Rojo,Andalucia,337,18386
HYUNDAI,TUCSON,20490,Gasolina,2020,26000,132,5,Manual,Blanco,Pais Vasco,337,18387
HYUNDAI,TUCSON,26690,Hibrido,2020,50,116,5,Manual,Blanco,Andalucia,337,18388
HYUNDAI,TUCSON,24990,Hibrido,2020,1,116,5,Manual,Blanco,Castilla y Leon,337,18389
HYUNDAI,TUCSON,24495,Hibrido,2020,7333,116,5,Manual,Blanco,Andalucia,337,18390
HYUNDAI,TUCSON,20900,Gasolina,2020,26910,132,5,Manual,Blanco,Andalucia,337,18391
HYUNDAI,TUCSON,28990,Hibrido,2020,0,136,5,Manual,Gris,Asturias,337,18392
HYUNDAI,TUCSON,29500,Diesel,2020,15,136,5,Manual,Blanco,Andalucia,337,18393
HYUNDAI,TUCSON,20900,Gasolina,2020,26900,132,5,Manual,Gris,Andalucia,337,18394
HYUNDAI,TUCSON,23900,Gasolina,2020,16,132,5,Manual,Gris,Valencia,337,18395
HYUNDAI,TUCSON,29700,Gasolina,2020,12,150,5,Manual,Beige,Madrid,337,18396
HYUNDAI,TUCSON,35790,Diesel,2020,10,136,5,Manual,Rojo,Madrid,337,18397
HYUNDAI,TUCSON,24490,Hibrido,2020,5,116,5,Manual,Rojo,Castilla y Leon,337,18398
HYUNDAI,TUCSON,30579,Gasolina,2020,1,150,5,Manual,Granate,Madrid,337,18399
HYUNDAI,TUCSON,23890,Hibrido,2020,12,116,5,Manual,Rojo,Madrid,337,18400
HYUNDAI,TUCSON,39900,Gasolina,2020,65,230,5,Automatico,Gris,Cataluña,337,18401
HYUNDAI,TUCSON,19990,Gasolina,2020,20000,132,5,Manual,Blanco,Valencia,337,18402
HYUNDAI,TUCSON,30500,Hibrido,2020,10,136,5,Manual,Blanco,Aragon,337,18403
HYUNDAI,TUCSON,24500,Hibrido,2020,1,116,5,Manual,Blanco,Madrid,337,18404
HYUNDAI,TUCSON,35590,Hibrido,2020,1000,185,5,Automatico,Blanco,Madrid,337,18405
HYUNDAI,TUCSON,23990,Hibrido,2020,3,116,5,Manual,Blanco,Murcia,337,18406
HYUNDAI,TUCSON,27100,Hibrido,2020,15,116,5,Manual,Rojo,Valencia,337,18407
HYUNDAI,TUCSON,32900,Gasolina,2020,10,150,5,Manual,Blanco,Madrid,337,18408
HYUNDAI,TUCSON,27400,Diesel,2020,9,116,5,Manual,Gris,Valencia,337,18409
HYUNDAI,TUCSON,25400,Hibrido,2020,10,116,5,Manual,Gris,Aragon,337,18410
HYUNDAI,TUCSON,20140,Gasolina,2019,14151,132,5,Manual,Beige,Valencia,337,18411
HYUNDAI,TUCSON,22500,Diesel,2019,14751,116,5,Manual,Gris,Valencia,337,18412
HYUNDAI,TUCSON,20140,Gasolina,2019,13741,132,5,Manual,Marron,Valencia,337,18413
HYUNDAI,TUCSON,23900,Diesel,2019,10,116,5,Manual,Granate,Madrid,337,18414
HYUNDAI,TUCSON,21920,Gasolina,2019,30600,177,5,Manual,Azul,Castilla y Leon,337,18415
HYUNDAI,TUCSON,19900,Gasolina,2019,36049,132,5,Manual,Blanco,Extremadura,337,18416
HYUNDAI,TUCSON,27500,Gasolina,2019,11350,177,5,Automatico,Azul,Cataluña,337,18417
HYUNDAI,TUCSON,18995,Gasolina,2019,31588,132,5,Manual,Blanco,Murcia,337,18418
HYUNDAI,TUCSON,23199,Gasolina,2019,13323,177,5,Automatico,Marron,Andalucia,337,18419
HYUNDAI,TUCSON,31690,Diesel,2019,15,141,5,Automatico,Azul,Madrid,337,18420
HYUNDAI,TUCSON,16990,Gasolina,2019,22812,132,5,Manual,Marron,Madrid,337,18421
HYUNDAI,TUCSON,20490,Gasolina,2019,10000,132,5,Manual,Gris,Madrid,337,18422
HYUNDAI,TUCSON,20140,Gasolina,2019,13741,132,5,Manual,Marron,Murcia,337,18423
HYUNDAI,TUCSON,20900,Gasolina,2019,11020,132,5,Manual,Gris,Galicia,337,18424
HYUNDAI,TUCSON,20000,Gasolina,2019,11000,177,5,Manual,Beige,Canarias,337,18425
HYUNDAI,TUCSON,20490,Gasolina,2019,10000,132,5,Manual,Azul,Madrid,337,18426
HYUNDAI,TUCSON,21920,Gasolina,2019,30600,177,5,Manual,Azul,Andalucia,337,18427
HYUNDAI,TUCSON,20900,Diesel,2019,14000,116,5,Manual,Azul,Andalucia,337,18428
HYUNDAI,TUCSON,21890,Gasolina,2019,9900,132,5,Manual,Blanco,Madrid,337,18429
HYUNDAI,TUCSON,24400,Hibrido,2019,21500,116,5,Manual,Gris,Aragon,337,18430
HYUNDAI,TUCSON,19995,Gasolina,2019,7460,132,5,Manual,Beige,Murcia,337,18431
HYUNDAI,TUCSON,20490,Gasolina,2019,13155,132,5,Manual,Marron,Madrid,337,18432
HYUNDAI,TUCSON,22990,Diesel,2019,6431,138,5,Manual,Azul,Pais Vasco,337,18433
HYUNDAI,TUCSON,20140,Gasolina,2019,14180,132,5,Manual,Azul,Valencia,337,18434
HYUNDAI,TUCSON,26850,Hibrido,2019,293,116,5,Manual,Azul,Madrid,337,18435
HYUNDAI,TUCSON,20140,Gasolina,2019,14180,132,5,Manual,Azul,Murcia,337,18436
HYUNDAI,TUCSON,20400,Gasolina,2019,18314,132,5,Manual,Blanco,Madrid,337,18437
HYUNDAI,TUCSON,23199,Gasolina,2019,13323,177,5,Automatico,Marron,Cataluña,337,18438
HYUNDAI,TUCSON,20490,Gasolina,2019,15693,132,5,Manual,Marron,Madrid,337,18439
HYUNDAI,TUCSON,19900,Gasolina,2019,13160,132,5,Manual,Rojo,Madrid,337,18440
HYUNDAI,TUCSON,19700,Gasolina,2019,9999,132,5,Manual,Gris,Asturias,337,18441
HYUNDAI,TUCSON,17500,Diesel,2019,20089,116,5,Automatico,Blanco,Valencia,337,18442
HYUNDAI,TUCSON,20499,Gasolina,2019,5019,132,5,Manual,Rojo,Madrid,337,18443
HYUNDAI,TUCSON,20500,Gasolina,2019,9990,132,5,Manual,Blanco,Castilla y Leon,337,18444
HYUNDAI,TUCSON,21900,Gasolina,2019,21000,177,5,Manual,Rojo,Madrid,337,18445
HYUNDAI,TUCSON,24500,Diesel,2019,10000,116,5,Manual,Azul,Valencia,337,18446
HYUNDAI,TUCSON,19590,Diesel,2019,96035,116,5,Manual,Rojo,Madrid,337,18447
HYUNDAI,TUCSON,20075,Gasolina,2019,12400,132,5,Manual,Gris,Madrid,337,18448
HYUNDAI,TUCSON,27600,Diesel,2019,13388,136,5,Manual,Rojo,Castilla La Mancha,337,18449
HYUNDAI,TUCSON,20140,Gasolina,2019,15611,132,5,Manual,Gris,Murcia,337,18450
HYUNDAI,TUCSON,16990,Gasolina,2019,25000,132,5,Manual,Blanco,Andalucia,337,18451
HYUNDAI,TUCSON,22490,Diesel,2019,14304,116,5,Manual,Negro,Madrid,337,18452
HYUNDAI,TUCSON,20140,Gasolina,2019,19000,132,5,Manual,Beige,Valencia,337,18453
HYUNDAI,TUCSON,21890,Gasolina,2019,9900,132,5,Manual,Blanco,Castilla y Leon,337,18454
HYUNDAI,TUCSON,27000,Hibrido,2019,0,116,5,Manual,Marron,Cataluña,337,18455
HYUNDAI,TUCSON,19800,Gasolina,2019,22329,132,5,Manual,Gris,Madrid,337,18456
HYUNDAI,TUCSON,20490,Gasolina,2019,10000,132,5,Manual,Blanco,Andalucia,337,18457
HYUNDAI,TUCSON,19995,Gasolina,2019,9999,132,5,Manual,Azul,Murcia,337,18458
HYUNDAI,TUCSON,18995,Gasolina,2019,34107,132,5,Manual,Azul,Valencia,337,18459
HYUNDAI,TUCSON,22000,Gasolina,2019,20500,177,5,Manual,Blanco,Cataluña,337,18460
HYUNDAI,TUCSON,20140,Gasolina,2019,14151,132,5,Manual,Beige,Cataluña,337,18461
HYUNDAI,TUCSON,19990,Diesel,2019,60000,136,5,Manual,Rojo,Cataluña,337,18462
HYUNDAI,TUCSON,19990,Gasolina,2019,19500,132,5,Manual,Rojo,Castilla y Leon,337,18463
HYUNDAI,TUCSON,19900,Gasolina,2019,25500,132,5,Manual,Blanco,Castilla y Leon,337,18464
HYUNDAI,TUCSON,26700,Hibrido,2019,0,116,5,Manual,Azul,Murcia,337,18465
HYUNDAI,TUCSON,20140,Gasolina,2019,14180,132,5,Manual,Azul,Valencia,337,18466
HYUNDAI,TUCSON,20150,Gasolina,2019,6750,132,5,Manual,Negro,Madrid,337,18467
HYUNDAI,TUCSON,27300,Gasolina,2019,10,177,5,Manual,Blanco,Cataluña,337,18468
HYUNDAI,TUCSON,13900,Gasolina,2018,66149,131,5,Manual,Blanco,Cataluña,337,18469
HYUNDAI,TUCSON,18750,Diesel,2018,42082,115,5,Manual,Blanco,Andalucia,337,18470
HYUNDAI,TUCSON,19600,Diesel,2018,53000,115,5,Manual,Blanco,Madrid,337,18471
HYUNDAI,TUCSON,18990,Gasolina,2018,55000,131,5,Manual,Negro,Andalucia,337,18472
HYUNDAI,TUCSON,18900,Diesel,2018,44000,115,5,Manual,Negro,Castilla La Mancha,337,18473
HYUNDAI,TUCSON,25990,Hibrido,2018,4200,116,5,Manual,Blanco,Galicia,337,18474
HYUNDAI,TUCSON,21700,Gasolina,2018,35050,177,5,Manual,Blanco,Madrid,337,18475
HYUNDAI,TUCSON,15990,Gasolina,2018,29000,177,5,Manual,Gris,Canarias,337,18476
HYUNDAI,TUCSON,15995,Gasolina,2018,29880,131,5,Manual,Blanco,Canarias,337,18477
HYUNDAI,TUCSON,20290,Gasolina,2018,12500,132,5,Manual,Azul,Andalucia,337,18478
HYUNDAI,TUCSON,17900,Diesel,2018,46000,115,5,Manual,Gris,Cataluña,337,18479
HYUNDAI,TUCSON,15990,Gasolina,2018,44000,177,5,Manual,Gris,Canarias,337,18480
HYUNDAI,TUCSON,21750,Diesel,2018,89352,141,5,Automatico,Negro,Valencia,337,18481
HYUNDAI,TUCSON,13990,Gasolina,2018,27000,132,5,Manual,Blanco,Canarias,337,18482
HYUNDAI,TUCSON,25900,Diesel,2018,16453,141,5,Automatico,Azul,Andalucia,337,18483
HYUNDAI,TUCSON,16790,Gasolina,2018,34200,132,5,Manual,Gris,Pais Vasco,337,18484
HYUNDAI,TUCSON,17900,Diesel,2018,46000,115,5,Manual,Gris,Andalucia,337,18485
HYUNDAI,TUCSON,16790,Gasolina,2018,34200,132,5,Manual,Gris,Andalucia,337,18486
HYUNDAI,TUCSON,17300,Gasolina,2018,31000,131,5,Manual,Rojo,Pais Vasco,337,18487
HYUNDAI,TUCSON,19300,Diesel,2018,28933,115,5,Manual,Marron,La Rioja,337,18488
HYUNDAI,TUCSON,20570,Diesel,2018,36981,115,5,Manual,Gris,Madrid,337,18489
HYUNDAI,TUCSON,19200,Diesel,2018,65000,136,5,Manual,Blanco,Andalucia,337,18490
HYUNDAI,TUCSON,16790,Gasolina,2018,34200,132,5,Manual,Gris,Madrid,337,18491
HYUNDAI,TUCSON,26900,Diesel,2018,18000,136,5,Manual,Azul,Cataluña,337,18492
HYUNDAI,TUCSON,21900,Diesel,2017,57948,136,5,Automatico,Blanco,Madrid,337,18493
HYUNDAI,TUCSON,17700,Diesel,2017,41000,115,5,Manual,Blanco,Andalucia,337,18494
HYUNDAI,TUCSON,16750,Diesel,2017,76500,115,5,Manual,Negro,Galicia,337,18495
HYUNDAI,TUCSON,15490,Diesel,2017,126387,115,5,Manual,Azul,Madrid,337,18496
HYUNDAI,TUCSON,17200,Gasolina,2017,50000,131,5,Manual,Negro,Valencia,337,18497
HYUNDAI,TUCSON,16500,Diesel,2017,60078,115,5,Manual,Blanco,Madrid,337,18498
HYUNDAI,TUCSON,17499,Diesel,2017,80000,115,5,Manual,Blanco,Murcia,337,18499
HYUNDAI,TUCSON,16900,Diesel,2017,47000,115,5,Manual,Gris,Cataluña,337,18500
HYUNDAI,TUCSON,14900,Gasolina,2017,48600,131,5,Manual,Azul,Cataluña,337,18501
HYUNDAI,TUCSON,16900,Diesel,2017,75000,141,5,Automatico,Blanco,Cataluña,337,18502
HYUNDAI,TUCSON,17900,Diesel,2017,128000,141,5,Automatico,Azul,Madrid,337,18503
HYUNDAI,TUCSON,21900,Gasolina,2017,82108,176,5,Automatico,Gris,Madrid,337,18504
HYUNDAI,TUCSON,20500,Diesel,2017,103620,136,5,Automatico,Beige,Valencia,337,18505
HYUNDAI,TUCSON,17990,Diesel,2017,39600,115,5,Manual,Negro,Galicia,337,18506
HYUNDAI,TUCSON,16500,Gasolina,2017,54977,131,5,Manual,Marron,Cataluña,337,18507
HYUNDAI,TUCSON,16000,Diesel,2017,105000,115,5,Manual,Blanco,Cataluña,337,18508
HYUNDAI,TUCSON,20990,Diesel,2017,90000,141,5,Automatico,Gris,Cataluña,337,18509
HYUNDAI,TUCSON,19000,Diesel,2017,60000,136,5,Manual,Blanco,Madrid,337,18510
HYUNDAI,TUCSON,18800,Diesel,2017,39600,115,5,Manual,Blanco,Asturias,337,18511
HYUNDAI,TUCSON,17700,Gasolina,2017,56000,131,5,Manual,Rojo,Andalucia,337,18512
HYUNDAI,TUCSON,13500,Gasolina,2017,63708,176,5,Manual,Rojo,Cataluña,337,18513
HYUNDAI,TUCSON,19990,Diesel,2017,108993,141,5,Automatico,Marron,Pais Vasco,337,18514
HYUNDAI,TUCSON,20900,Diesel,2017,49900,141,5,Manual,Gris,Pais Vasco,337,18515
HYUNDAI,TUCSON,18250,Diesel,2017,114100,141,5,Automatico,Blanco,Madrid,337,18516
HYUNDAI,TUCSON,19500,Diesel,2017,87000,115,5,Manual,Gris,Andalucia,337,18517
HYUNDAI,TUCSON,18800,Diesel,2017,51242,115,5,Manual,Blanco,Andalucia,337,18518
HYUNDAI,TUCSON,17500,Diesel,2017,80000,115,5,Manual,Azul,Madrid,337,18519
HYUNDAI,TUCSON,21900,Diesel,2016,80000,136,5,Automatico,Gris,Galicia,337,18520
HYUNDAI,TUCSON,16900,Diesel,2016,29736,115,5,Manual,Negro,Cataluña,337,18521
HYUNDAI,TUCSON,21500,Diesel,2016,72000,136,5,Manual,Rojo,Madrid,337,18522
HYUNDAI,TUCSON,15800,Diesel,2016,141383,136,5,Manual,Beige,Pais Vasco,337,18523
HYUNDAI,TUCSON,15990,Gasolina,2016,48652,131,5,Manual,Blanco,Valencia,337,18524
HYUNDAI,TUCSON,14300,Diesel,2016,148120,115,5,Manual,Blanco,Madrid,337,18525
HYUNDAI,TUCSON,18999,Diesel,2016,70679,141,5,Automatico,Gris,Andalucia,337,18526
HYUNDAI,TUCSON,17490,Diesel,2016,76500,115,5,Manual,Gris,Andalucia,337,18527
HYUNDAI,TUCSON,16785,Diesel,2016,73000,115,5,Manual,Azul,Murcia,337,18528
HYUNDAI,TUCSON,21500,Diesel,2016,57947,141,5,Automatico,Gris,Cataluña,337,18529
HYUNDAI,TUCSON,16900,Diesel,2016,79000,115,5,Manual,Blanco,Castilla La Mancha,337,18530
HYUNDAI,TUCSON,15990,Diesel,2016,59990,115,5,Manual,Rojo,Andalucia,337,18531
HYUNDAI,TUCSON,17400,Diesel,2016,90000,115,5,Manual,Granate,Madrid,337,18532
HYUNDAI,TUCSON,18999,Diesel,2016,70679,141,5,Automatico,Gris,Andalucia,337,18533
HYUNDAI,TUCSON,15800,Diesel,2016,141383,136,5,Manual,Beige,Madrid,337,18534
HYUNDAI,TUCSON,17990,Diesel,2016,82000,141,5,Automatico,Gris,Madrid,337,18535
HYUNDAI,TUCSON,17800,Gasolina,2016,60000,176,5,Manual,Gris,Canarias,337,18536
HYUNDAI,TUCSON,21900,Diesel,2016,80000,141,5,Automatico,Negro,Castilla La Mancha,337,18537
HYUNDAI,TUCSON,16200,Diesel,2016,97250,115,5,Manual,Blanco,Madrid,337,18538
HYUNDAI,TUCSON,15000,Gasolina,2016,62500,131,5,Manual,Gris,Andalucia,337,18539
HYUNDAI,TUCSON,19100,Diesel,2016,72033,141,5,Automatico,Marron,Cataluña,337,18540
HYUNDAI,TUCSON,17900,Diesel,2016,104000,115,5,Manual,Granate,Extremadura,337,18541
HYUNDAI,TUCSON,18500,Diesel,2016,99917,141,5,Automatico,Blanco,Madrid,337,18542
HYUNDAI,TUCSON,16999,Diesel,2016,109000,115,5,Manual,Blanco,Andalucia,337,18543
HYUNDAI,TUCSON,15900,Diesel,2016,62335,115,5,Manual,Gris,Madrid,337,18544
HYUNDAI,TUCSON,16650,Gasolina,2016,56500,131,5,Manual,Blanco,Castilla y Leon,337,18545
HYUNDAI,TUCSON,15700,Gasolina,2016,76806,131,5,Manual,Marron,Andalucia,337,18546
HYUNDAI,TUCSON,14800,Gasolina,2016,82000,131,5,Manual,Blanco,Valencia,337,18547
HYUNDAI,TUCSON,17900,Diesel,2016,128000,136,5,Manual,Blanco,Andalucia,337,18548
HYUNDAI,TUCSON,21900,Diesel,2016,40000,136,5,Manual,Gris,Castilla y Leon,337,18549
HYUNDAI,TUCSON,17900,Gasolina,2016,64000,131,5,Manual,Blanco,Canarias,337,18550
HYUNDAI,TUCSON,19490,Diesel,2016,57000,141,5,Automatico,Negro,Madrid,337,18551
HYUNDAI,TUCSON,19990,Diesel,2016,63750,136,5,Automatico,Blanco,Galicia,337,18552
HYUNDAI,TUCSON,18490,Diesel,2016,70000,136,5,Manual,Gris,Madrid,337,18553
HYUNDAI,TUCSON,16900,Diesel,2016,118480,141,5,Automatico,Granate,Cataluña,337,18554
